The minimum seam is: 447983.870491
4999, 3321,  37.061138374487825
4998, 3320,  5.55383268726517
4997, 3321,  41.395902026889864
4996, 3320,  100.97942288689687
4995, 3320,  66.84051714835503
4994, 3319,  131.4733211426376
4993, 3318,  17.511667927296802
4992, 3317,  136.3844783098245
4991, 3318,  11.981847630541997
4990, 3319,  60.915925789283065
4989, 3318,  111.39323239990229
4988, 3318,  213.14603948856697
4987, 3318,  57.045171052881315
4986, 3317,  48.144268721564906
4985, 3317,  52.77023229998551
4984, 3317,  49.46936109076916
4983, 3317,  6.589320466132476
4982, 3317,  29.648572448563783
4981, 3318,  112.9728531633803
4980, 3317,  126.3137025039936
4979, 3317,  119.62579333325756
4978, 3317,  36.46403468612686
4977, 3316,  56.25044971584009
4976, 3317,  92.59154862929181
4975, 3318,  74.2749267920343
4974, 3318,  6.391872821559453
4973, 3317,  30.619073143752285
4972, 3317,  294.8117038806306
4971, 3318,  95.06891254434602
4970, 3318,  9.400468583250387
4969, 3319,  102.32280693332629
4968, 3319,  125.46158804808933
4967, 3320,  86.78627717464643
4966, 3319,  127.8734707097654
4965, 3319,  349.96469863138066
4964, 3320,  72.62462352291126
4963, 3321,  15.254512228085936
4962, 3322,  57.35341687553114
4961, 3323,  46.42161327849964
4960, 3322,  12.052105318582695
4959, 3321,  67.49168216380814
4958, 3320,  21.940199357505573
4957, 3320,  34.48697344550372
4956, 3319,  47.01933687516524
4955, 3318,  4.643398901697127
4954, 3318,  186.27549068418088
4953, 3318,  34.89552547876562
4952, 3317,  169.79959562179496
4951, 3316,  19.549456622280747
4950, 3316,  25.343572839656325
4949, 3315,  106.27154909528963
4948, 3314,  93.00701297169672
4947, 3313,  29.13912367286703
4946, 3312,  16.65317474156225
4945, 3313,  124.20697535006903
4944, 3312,  192.70940078145227
4943, 3311,  100.87773690244516
4942, 3311,  171.07600481889318
4941, 3312,  116.38339079358406
4940, 3313,  72.53757652826081
4939, 3313,  36.398797476206276
4938, 3313,  92.95678015281167
4937, 3312,  4.243656885211
4936, 3313,  46.83300840503091
4935, 3312,  67.81621994734228
4934, 3311,  13.302649411444655
4933, 3311,  41.15859552160761
4932, 3312,  2.924211851682068
4931, 3313,  187.14927792903762
4930, 3314,  159.70141293226115
4929, 3315,  232.22068200130806
4928, 3315,  22.001684772074594
4927, 3316,  120.15550239020433
4926, 3317,  105.91252604916824
4925, 3317,  163.8849972735858
4924, 3318,  1.6411519681507336
4923, 3319,  28.658640054529172
4922, 3319,  90.58485184748555
4921, 3319,  33.93117585239741
4920, 3319,  9.93027316717987
4919, 3318,  35.04522033576257
4918, 3319,  136.6680940544714
4917, 3319,  94.23042536069399
4916, 3318,  60.784268367318205
4915, 3317,  24.48878994546955
4914, 3317,  127.13502028198815
4913, 3318,  16.391245097368945
4912, 3319,  196.45887301533122
4911, 3320,  232.55032055302343
4910, 3319,  85.23448760875974
4909, 3318,  37.65749004418706
4908, 3319,  169.99791315841435
4907, 3319,  16.61611847448674
4906, 3319,  0.9230774960667931
4905, 3320,  22.49597909986073
4904, 3321,  79.6676895847565
4903, 3322,  162.31240845448684
4902, 3322,  80.52293393082533
4901, 3321,  16.691848623391625
4900, 3322,  207.6876100110398
4899, 3322,  15.226742474852061
4898, 3323,  15.887587075382292
4897, 3322,  74.56846153954871
4896, 3322,  184.5828763283348
4895, 3323,  6.3016064671026495
4894, 3322,  417.0046099195712
4893, 3322,  31.96287132479497
4892, 3322,  70.85013292675252
4891, 3321,  99.52811936851947
4890, 3321,  42.61411175271468
4889, 3321,  345.33182339273156
4888, 3321,  17.22208400948172
4887, 3320,  48.1495169020032
4886, 3319,  127.69479173399561
4885, 3319,  22.406219332019916
4884, 3320,  28.038061196536013
4883, 3320,  238.54469488149837
4882, 3319,  113.17119121710961
4881, 3318,  55.39303747827379
4880, 3317,  65.0246043964246
4879, 3316,  81.90684936761016
4878, 3316,  107.69936237635048
4877, 3316,  295.506020144237
4876, 3315,  66.83420336282381
4875, 3314,  51.41841695744809
4874, 3315,  24.60246883359496
4873, 3315,  16.82390458934441
4872, 3316,  78.12331019104613
4871, 3317,  89.4504735019257
4870, 3317,  114.83522528185169
4869, 3316,  69.32768147222079
4868, 3317,  138.86418847872505
4867, 3317,  38.209222192719885
4866, 3318,  196.5421140961358
4865, 3319,  84.01044988788725
4864, 3319,  55.11272216985385
4863, 3318,  19.369872555484445
4862, 3319,  56.00073939956213
4861, 3319,  111.72558095606306
4860, 3319,  65.06231463392187
4859, 3318,  8.663662139612061
4858, 3317,  292.9790472321021
4857, 3316,  50.390651497322914
4856, 3315,  70.11162636836626
4855, 3314,  119.0328293373919
4854, 3313,  13.271066844353918
4853, 3314,  149.63338444345814
4852, 3314,  103.55239022429319
4851, 3313,  159.05879110181402
4850, 3313,  199.1845670028563
4849, 3312,  25.14471444757843
4848, 3311,  3.224607904535992
4847, 3312,  20.475681380588473
4846, 3313,  106.04212329549634
4845, 3313,  207.8615231196055
4844, 3313,  170.00385991675648
4843, 3314,  81.6743479912908
4842, 3314,  158.6953551521514
4841, 3315,  65.10179507398861
4840, 3316,  72.25516351251277
4839, 3317,  22.5593598973709
4838, 3318,  26.79473716827252
4837, 3317,  96.84653000469801
4836, 3317,  80.62229888808497
4835, 3316,  344.20872897517813
4834, 3315,  41.08212216382762
4833, 3315,  25.694626218525972
4832, 3316,  37.86521573265422
4831, 3316,  20.16981970390819
4830, 3316,  146.8486372755951
4829, 3315,  45.785087388232334
4828, 3314,  395.43506718045734
4827, 3315,  1.936845036430157
4826, 3316,  147.37008694957115
